Time_Step,Open,High,Low,Close,Adj Close,Volume,Day_of_Week,Month,Price_Movement,Target_Close_7d,Price_Increase_7d,Daily_Return,Volatility,SMA_7,SMA_30,SMA_100,Std_Dev_100,Upper_Band,Lower_Band,Momentum_ROC,Sentiment_Score
767,25.256001,25.264,21.459999,21.809999,21.809999,161859500,1,7,-2.208001,24.813999,1,-0.143093,0.043927,24.547143,21.643333,14.12552,6.310003,26.745526,1.505514,210.1536,10
768,21.304001,24.323999,20.9,24.049999,24.049999,130145000,2,7,-0.272002,25.878,1,0.102705,0.048794,24.508286,21.812733,14.2938,6.34831,26.99042,1.59718,233.0102,10
769,24.194,24.546,23.236,23.806,23.806,56990500,3,7,-0.884001,26.924,1,-0.010145,0.048965,24.382,21.970467,14.4631,6.374186,27.211472,1.714728,246.2187,10
770,23.700001,24.110001,23.302,23.936001,23.936001,29451500,4,7,-0.517999,26.348,1,0.005461,0.048956,24.308,22.119333,14.6336,6.397452,27.428504,1.838696,247.6038,10
771,23.978001,25.336,23.976,24.486,24.486,48989000,0,7,-0.636,26.856001,1,0.022978,0.04789,24.217143,22.255267,14.80826,6.42585,27.65996,1.95656,248.8034,10
772,24.799999,25.112,24.364,24.548,24.548,38682000,1,7,-1.432,27.110001,1,0.002532,0.047678,24.012571,22.406533,14.98408,6.449598,27.883276,2.084884,252.3974,10
773,24.893999,24.9,23.912001,24.34,24.34,34345000,2,7,-1.112,27.6,1,-0.008473,0.047824,23.853714,22.588067,15.15818,6.464954,28.088088,2.228272,251.2266,10
774,24.08,24.950001,24.038,24.813999,24.813999,26421500,3,7,3.004,28.936001,1,0.019474,0.047869,24.282857,22.763667,15.33516,6.484787,28.304734,2.365586,248.7071,10
775,25.628,26.136,25.322001,25.878,25.878,48165500,4,7,1.828001,28.43,1,0.042879,0.048165,24.544,22.971733,15.52064,6.518677,28.557994,2.483286,253.0423,10
776,25.864,27.073999,25.65,26.924,26.924,48394500,0,7,3.118,26.846001,0,0.04042,0.048353,24.989429,23.200533,15.7145,6.566965,28.84843,2.58057,257.177,10
777,26.959999,27.497999,25.636,26.348,26.348,65635000,1,7,2.411999,30.695999,1,-0.021394,0.048482,25.334,23.397467,15.90152,6.60108,29.10368,2.69936,244.5985,10
778,26.514,26.993999,26.290001,26.856001,26.856001,31758500,2,7,2.370001,30.6,1,0.01928,0.044915,25.672571,23.6034,16.09314,6.638438,29.370016,2.816264,249.0512,10
779,27.0,27.304001,26.525999,27.110001,27.110001,26618000,3,8,2.562001,29.476,1,0.009458,0.044914,26.038572,23.8092,16.28604,6.675768,29.637576,2.934504,246.6752,10
780,26.917999,27.65,26.722,27.6,27.6,31349500,4,8,3.26,29.086,1,0.018074,0.044442,26.504286,24.0582,16.4838,6.71536,29.91452,3.05308,252.7607,10
781,28.002001,28.978001,27.93,28.936001,28.936001,51003500,0,8,4.122002,27.872,0,0.048406,0.044694,27.093143,24.359067,16.6952,6.771614,30.238428,3.151972,271.16470000000004,10
782,28.950001,29.146,28.219999,28.43,28.43,46272500,1,8,2.552,27.934,0,-0.017487,0.045083,27.457715,24.630133,16.9058,6.806067,30.517934,3.293666,285.7531,10
783,28.378,28.389999,26.472,26.846001,26.846001,91061000,2,8,-0.077999,28.4,1,-0.055716,0.047162,27.446572,24.842333,17.10368,6.804518,30.712716,3.494644,280.3627,10
784,30.870001,31.775999,30.091999,30.695999,30.695999,136234000,3,8,4.347999,28.98,0,0.14341,0.055807,28.067715,25.160733,17.34034,6.861925,31.06419,3.61649,336.6429,10
785,30.48,31.190001,30.25,30.6,30.6,44638500,4,8,3.743999,29.916,0,-0.003127,0.055795,28.602572,25.4524,17.57618,6.908625,31.39343,3.75893,336.146,0
786,29.886,30.1,28.41,29.476,29.476,74561000,0,8,2.365999,29.572001,1,-0.036732,0.05646,28.940572,25.7192,17.79904,6.929622,31.658284,3.939796,309.9583,0
787,29.9,29.968,28.889999,29.086,29.086,43744500,1,8,1.486,31.42,1,-0.013231,0.056306,29.152857,25.907533,18.01788,6.937132,31.892144,4.143616,303.86,0
788,28.544001,28.968,27.610001,27.872,27.872,58469000,2,8,-1.064001,32.368,1,-0.041738,0.046144,29.000857,26.051133,18.22336,6.921478,32.066316,4.380404,280.5571,0
789,27.285999,28.719999,27.0,27.934,27.934,50896000,3,8,-0.496,32.844002,1,0.002224,0.041301,28.93,26.214,18.42764,6.903403,32.234446,4.620834,272.1556,10
790,28.326,28.782,28.194,28.4,28.4,35540500,4,8,1.553999,33.402,1,0.016682,0.041129,29.152,26.360067,18.63592,6.88675,32.40942,4.86242,275.066,10
791,28.686001,29.476,28.566,28.98,28.98,40188500,0,8,-1.715999,33.290001,1,0.020423,0.04119,28.906857,26.515333,18.8494,6.873064,32.595528,5.103272,279.717,10
792,29.73,29.955999,29.4,29.916,29.916,32091000,1,8,-0.684,33.212002,1,0.032298,0.041388,28.809143,26.689533,19.07278,6.866032,32.804844,5.340716,294.7743,10
793,30.0,30.062,29.25,29.572001,29.572001,31331500,2,8,0.096001,33.799999,1,-0.011499,0.041633,28.822857,26.860133,19.28064,6.866102,33.012844,5.548436,236.5809,10
794,29.844,31.496,29.628,31.42,31.42,52962000,3,8,2.334,33.787998,1,0.062492,0.042944,29.156286,27.070067,19.50616,6.89096,33.28808,5.72424,254.3076,10
795,31.4,32.459999,31.0,32.368,32.368,64659500,4,8,4.496,34.124001,1,0.030172,0.043087,29.798572,27.283,19.74764,6.914533,33.576706,5.918574,293.7713,10
796,33.029999,34.599998,32.049999,32.844002,32.844002,120855500,0,8,4.910002,33.986,1,0.014706,0.042564,30.5,27.5294,19.99206,6.941372,33.874804,6.109316,290.907,10
797,32.459999,33.759998,32.189999,33.402,33.402,87834500,1,8,5.002,33.394001,0,0.016989,0.042093,31.214572,27.9158,20.24334,6.967661,34.178662,6.308018,303.6983,10
798,33.812,34.299999,32.650002,33.290001,33.290001,73700500,2,8,4.310001,32.139999,0,-0.003353,0.041577,31.830286,28.2238,20.49258,6.984264,34.461108,6.524052,297.9202,10
799,32.844002,33.549999,32.501999,33.212002,33.212002,47180000,3,8,3.296002,33.273998,1,-0.002343,0.041655,32.301144,28.537334,20.7437,6.985639,34.714978,6.772422,310.0247,10
800,33.273998,33.841999,32.792,33.799999,33.799999,55142000,4,8,4.227998,32.703999,0,0.017704,0.041679,32.905143,28.866134,20.99798,6.993545,34.98507,7.01089,303.7267,10
801,34.68,34.740002,33.279999,33.787998,33.787998,60305500,1,9,2.367998,32.986,0,-0.000355,0.041725,33.243429,29.1762,21.24868,6.998239,35.245158,7.252202,287.5659,10
802,33.953999,34.324001,33.112,34.124001,34.124001,57378500,2,9,1.756001,33.108002,0,0.009944,0.040811,33.494286,29.4954,21.50242,7.000489,35.503398,7.501442,289.9886,10
803,34.02,34.299999,33.650002,33.986,33.986,33426500,3,9,1.141998,33.316002,0,-0.004044,0.040484,33.657429,29.816934,21.75568,6.989296,35.734272,7.777088,292.448,10
804,33.714001,33.939999,33.029999,33.394001,33.394001,43098500,4,9,-0.007999,33.245998,0,-0.017419,0.038209,33.656286,30.102934,21.99844,6.967473,35.933386,8.063494,266.2426,10
805,32.624001,32.900002,31.702,32.139999,32.139999,71722500,0,9,-1.150002,33.243999,1,-0.037552,0.025001,33.492,30.311667,22.22894,6.91721,36.06336,8.39452,253.57530000000003,10
806,32.290001,33.5,32.125999,33.273998,33.273998,44839000,1,9,0.061996,35.584,1,0.035283,0.025957,33.500857,30.523334,22.46774,6.881748,36.231236,8.704244,254.2048,10
807,33.282001,33.580002,32.425999,32.703999,32.703999,29162500,2,9,-1.096,36.678001,1,-0.01713,0.02473,33.344285,30.7352,22.69912,6.83238,36.36388,9.03436,241.8775,10
808,32.799999,33.352001,32.102001,32.986,32.986,30800000,3,9,-0.801998,36.222,1,0.008623,0.024371,33.229714,30.939533,22.9286,6.788069,36.504738,9.352462,228.6113,10
809,32.554001,33.273998,32.431999,33.108002,33.108002,27006000,4,9,-1.015999,36.466,1,0.003699,0.021772,33.084571,31.139467,23.15766,6.740588,36.638836,9.676484,224.5246,10
810,33.599998,34.169998,33.169998,33.316002,33.316002,37874500,0,9,-0.669998,37.048,1,0.006282,0.021732,32.988857,31.33,23.38996,6.685612,36.761184,10.018736,230.3193,10
811,33.015999,33.683998,32.672001,33.245998,33.245998,27484500,1,9,-0.148003,37.728001,1,-0.002101,0.021771,32.967714,31.473667,23.61842,6.627329,36.873078,10.363762,219.67310000000003,10
812,33.414001,33.490002,32.84,33.243999,33.243999,27198500,2,9,1.104,38.18,1,-6e-05,0.021634,33.125428,31.634133,23.84846,6.557134,36.962728,10.734192,224.6484,10
813,34.16,36.094002,33.816002,35.584,35.584,77973000,3,9,2.310002,38.674,1,0.070389,0.025186,33.455429,31.9254,24.09442,6.531112,37.156644,11.032196,223.8442,10
814,35.779999,37.166,35.712002,36.678001,36.678001,67008500,4,9,3.974002,38.599998,1,0.030744,0.025188,34.023143,32.1248,24.35322,6.511637,37.376494,11.329946,239.674,10
815,36.896,37.096001,35.422001,36.222,36.222,40867000,0,9,3.236,36.189999,0,-0.012433,0.022649,34.485429,32.3122,24.60888,6.470179,37.549238,11.668522,239.9212,10
816,35.827999,36.992001,35.529999,36.466,36.466,31367000,1,9,3.357998,34.661999,0,0.006736,0.022021,34.965143,32.5452,24.86532,6.426268,37.717856,12.012784,236.9617,10
817,36.712002,37.259998,36.099998,37.048,37.048,41263500,2,9,3.731998,36.195999,0,0.01596,0.022047,35.498285,32.8106,25.1267,6.384348,37.895396,12.358004,239.5784,10
818,37.34,37.936001,37.122002,37.728001,37.728001,33072000,3,9,4.482003,36.613998,0,0.018355,0.022083,36.138572,33.139133,25.38498,6.366267,38.117514,12.652446,217.042,10
819,37.504002,38.256001,37.285999,38.18,38.18,29582000,4,9,4.936001,34.945999,0,0.01198,0.022011,36.843715,33.480667,25.65576,6.328374,38.312508,12.999012,243.902,10
820,37.799999,38.900002,37.599998,38.674,38.674,44623500,0,9,3.09,33.756001,0,0.012939,0.021947,37.285143,33.823133,25.93092,6.289724,38.510368,13.351472,246.6033,10
821,38.792,38.846001,37.674,38.599998,38.599998,38779500,1,10,1.921997,34.585999,0,-0.001913,0.021908,37.559714,34.1438,26.17812,6.297083,38.772286,13.583954,178.098,10
822,37.717999,38.366001,35.080002,36.189999,36.189999,103877000,2,10,-0.032001,35.740002,0,-0.062435,0.026579,37.555143,34.352933,26.3865,6.279968,38.946436,13.826564,135.7348,10
823,35.009998,35.938,33.599998,34.661999,34.661999,119082500,3,10,-1.804001,35.944,1,-0.042222,0.028338,37.297428,34.5226,26.55752,6.27003,39.09758,14.01746,97.3918,10
824,35.279999,36.236,34.529999,36.195999,36.195999,72070000,4,10,-0.852001,36.787998,1,0.044256,0.029818,37.175714,34.6818,26.753,6.26268,39.27836,14.22764,117.4195,10
825,36.492001,37.346001,36.051998,36.613998,36.613998,57428000,0,10,-1.114003,36.712002,1,0.011548,0.029474,37.01657,34.823333,26.94946,6.260771,39.471002,14.427918,115.7826,0
826,36.880001,37.186001,34.641998,34.945999,34.945999,68786000,1,10,-3.234001,36.560001,1,-0.045556,0.030094,36.55457,34.8934,27.11442,6.251877,39.618174,14.610666,89.4092,0
827,34.945999,34.998001,32.299999,33.756001,33.756001,76582500,2,10,-4.917999,36.68,1,-0.034052,0.030342,35.851999,34.9052,27.26898,6.22275,39.71448,14.82348,84.45899999999999,0
828,34.618,35.150002,33.938,34.585999,34.585999,44419500,3,10,-4.013999,34.52,0,0.024588,0.030452,35.278571,34.9484,27.43496,6.19399,39.82294,15.04698,92.2726,0
829,34.549999,35.858002,34.240002,35.740002,35.740002,41555500,4,10,-0.449997,34.307999,0,0.033366,0.031147,35.214285,35.032666,27.61718,6.167275,39.95173,15.28263,104.0187,10
830,35.0,36.5,34.830002,35.944,35.944,38848000,0,10,1.282001,32.900002,0,0.005708,0.031148,35.397428,35.104133,27.80214,6.136491,40.075122,15.529158,106.0064,10
831,37.056,37.757999,36.636002,36.787998,36.787998,54892500,1,10,0.591999,34.630001,0,0.023481,0.031425,35.482,35.204133,27.98456,6.129691,40.243942,15.725178,98.3608,10
832,36.98,37.459999,36.417999,36.712002,36.712002,41027000,2,10,0.098004,33.931999,0,-0.002066,0.031425,35.496,35.2904,28.15752,6.12949,40.4165,15.89854,89.08120000000001,10
833,36.708,36.959999,36.198002,36.560001,36.560001,33525000,3,10,1.614002,32.571999,0,-0.00414,0.031472,35.726572,35.3762,28.30246,6.155304,40.613068,15.991852,65.6848,10
834,36.830002,37.192001,36.504002,36.68,36.68,29654000,4,10,2.923999,32.894001,0,0.003282,0.02768,36.144286,35.485733,28.46,6.166198,40.792396,16.127604,75.2843,10
835,36.655998,36.678001,34.200001,34.52,34.52,57660500,0,10,-0.065999,31.844,0,-0.058888,0.029824,36.134858,35.565067,28.5953,6.149049,40.893398,16.297202,64.4593,10
836,34.099998,35.556,33.222,34.307999,34.307999,56933500,1,10,-1.432003,31.988001,0,-0.006141,0.02975,35.930286,35.599533,28.74286,6.106749,40.956358,16.529362,75.4705,10
837,33.782001,34.362,32.029999,32.900002,32.900002,66602000,2,10,-3.043998,32.433998,0,-0.04104,0.030843,35.495429,35.606067,28.88668,6.032414,40.951508,16.821852,77.66499999999999,10
838,33.0,34.900002,32.566002,34.630001,34.630001,54128500,3,10,-2.157997,35.040001,1,0.052584,0.033013,35.187144,35.660867,29.0433,5.97534,40.99398,17.09262,82.5707,10
839,34.841999,34.900002,33.360001,33.931999,33.931999,37977500,4,10,-2.780003,35.362,1,-0.020156,0.032855,34.79,35.688333,29.19188,5.909305,41.01049,17.37327,77.8966,10
840,34.035999,34.099998,32.439999,32.571999,32.571999,39208500,0,10,-3.988002,30.232,0,-0.04008,0.033505,34.220286,35.663533,29.3229,5.836374,40.995648,17.650152,67.2933,10
841,32.551998,33.09,30.6,32.894001,32.894001,70558500,1,10,-3.785999,27.954,0,0.009886,0.033421,33.679429,35.6518,29.44776,5.776984,41.001728,17.893792,61.1819,10
842,32.925999,33.535999,31.634001,31.844,31.844,42009000,2,10,-2.676,27.59,0,-0.031921,0.033825,33.297143,35.605133,29.5661,5.702428,40.970956,18.161244,59.14040000000001,10
843,31.134001,32.487999,30.66,31.988001,31.988001,46669000,3,10,-2.319998,28.940001,0,0.004522,0.031575,32.965715,35.485267,29.69704,5.604389,40.905818,18.488262,69.30239999999999,10
844,32.599998,33.18,32.082001,32.433998,32.433998,35903000,4,11,-0.466004,27.559999,0,0.013943,0.030664,32.899143,35.3438,29.82592,5.516087,40.858094,18.793746,65.93679999999999,0
845,33.0,35.077999,32.844002,35.040001,35.040001,65602000,0,11,0.41,27.74,0,0.080348,0.034232,32.957714,35.3044,29.97996,5.443256,40.866472,19.093448,78.4478,0
846,36.0,36.285999,34.271999,35.362,35.362,112335500,1,11,1.430001,27.52,0,0.009189,0.034193,33.162,35.2676,30.13298,5.376242,40.885464,19.380496,76.2812,0
847,30.962,32.146,29.27,30.232,30.232,155358500,2,11,-2.339999,27.09,0,-0.145071,0.045641,32.827714,35.0404,30.2309,5.286337,40.803574,19.658226,47.9061,10
848,28.837999,29.129999,27.524,27.954,27.954,111423500,3,11,-4.940001,24.316,0,-0.075351,0.047758,32.122,34.7146,30.30366,5.20294,40.70954,19.89778,35.187200000000004,10
849,27.296,28.120001,26.464001,27.59,27.59,112389500,4,11,-4.254,25.218,0,-0.013021,0.047184,31.514286,34.3616,30.3702,5.123875,40.61795,20.12245,31.7826,10
850,28.200001,29.084,27.42,28.940001,28.940001,69988000,0,11,-3.048,24.222,0,0.048931,0.048008,31.078857,34.037133,30.4583,5.020728,40.499756,20.416844,43.7655,10
851,28.938,28.940001,27.236,27.559999,27.559999,74926000,1,11,-4.873999,24.42,0,-0.047685,0.048608,30.382572,33.669133,30.5348,4.915561,40.365922,20.703678,38.4229,10
852,28.167999,28.474001,27.268,27.74,27.74,63291500,2,11,-7.300001,24.275999,0,0.006531,0.048138,29.339714,33.387467,30.60922,4.814306,40.237832,20.980608,36.6637,10
853,27.784,28.08,26.822001,27.52,27.52,61018500,3,11,-7.842,24.167999,0,-0.007931,0.048094,28.219429,33.1494,30.67962,4.715141,40.109902,21.249338,34.375,10
854,27.370001,27.59,26.870001,27.09,27.09,49501000,4,11,-3.142,24.1,0,-0.015625,0.048059,27.770571,32.845867,30.73908,4.630408,39.999896,21.478264,28.1215,10
855,27.054001,27.09,23.922001,24.316,24.316,115691000,0,11,-3.638,25.388,1,-0.102399,0.051663,27.250857,32.435933,30.76374,4.58897,39.94168,21.5858,11.286,0
856,23.886,25.799999,23.844,25.218,25.218,99081000,1,11,-2.372,25.455999,1,0.037095,0.052115,26.912,32.111667,30.8012,4.527229,39.855658,21.746742,17.446,0
857,25.216,25.49,23.812,24.222,24.222,69248000,2,11,-4.718001,24.834,1,-0.039496,0.052387,26.238,31.793867,30.80906,4.514979,39.839018,21.779102,3.3538,0
858,24.577999,24.958,24.049999,24.42,24.42,59519000,3,11,-3.139999,28.940001,1,0.008174,0.052269,25.789429,31.455,30.81762,4.501896,39.821412,21.813828,3.6327,10
859,24.316,24.549999,23.586,24.275999,24.275999,55483500,4,11,-3.464001,27.790001,1,-0.005897,0.050128,25.294571,31.072867,30.8299,4.48212,39.79414,21.86566,5.328,10
860,24.9,25.167999,24.059999,24.167999,24.167999,51336500,0,11,-3.352001,28.096001,1,-0.004449,0.050173,24.815714,30.680333,30.8314,4.479842,39.791084,21.871716,0.6244999999999999,10
861,23.875999,24.544001,23.219999,24.1,24.1,69427500,1,11,-2.99,27.472,1,-0.002814,0.049892,24.388571,30.2574,30.82918,4.483154,39.795488,21.862872,-0.9128,10
862,24.261999,25.389999,23.903999,25.388,25.388,61838000,2,11,1.072,28.32,1,0.053444,0.051761,24.541714,29.879933,30.83616,4.474033,39.784226,21.888094,2.8271,10
863,25.954,26.118,25.396,25.455999,25.455999,48581000,4,11,0.237999,28.438,1,0.002678,0.05161,24.575714,29.5098,30.84618,4.460698,39.767576,21.924784,4.0975,10
864,25.27,25.709999,24.785999,24.834,24.834,38756000,0,12,0.612,27.93,1,-0.024434,0.051609,24.663142,29.114933,30.8433,4.464522,39.772344,21.914256,-1.1464,10
865,26.535999,28.988001,26.318001,28.940001,28.940001,128412000,1,12,4.520001,29.493999,1,0.165338,0.064245,25.308857,28.928933,30.8729,4.441707,39.756314,21.989486,11.3934,10
866,28.864,28.886,27.426001,27.790001,27.790001,65738500,2,12,3.514002,29.530001,1,-0.039737,0.061708,25.810857,28.711667,30.89628,4.418979,39.734238,22.058322,9.1859,10
867,28.030001,28.67,27.9,28.096001,28.096001,46442000,3,12,3.928002,29.587999,1,0.011011,0.061736,26.372,28.551533,30.95914,4.33228,39.6237,22.29458,28.8217,10
868,28.302,28.497999,27.26,27.472,27.472,39548000,4,12,3.372,30.492001,1,-0.02221,0.053473,26.853715,28.312933,30.99336,4.290468,39.574296,22.412424,14.2287,10
869,27.4,28.34,26.841999,28.32,28.32,45307500,0,12,2.932,29.596001,1,0.030868,0.051289,27.272572,28.125867,31.0385,4.237505,39.51351,22.56349,18.9616,0
870,28.01,29.174,27.972,28.438,28.438,53741000,1,12,2.982001,28.143999,0,0.004167,0.051177,27.698572,27.988067,31.08352,4.184873,39.453266,22.713774,18.8085,0
871,28.375999,28.610001,27.898001,27.93,27.93,35689000,2,12,3.096,28.648001,1,-0.017863,0.050224,28.140858,27.8226,31.11796,4.144001,39.405962,22.829958,14.0652,0
872,27.940001,29.648001,27.705999,29.493999,29.493999,53839000,3,12,0.553998,28.709999,0,0.055997,0.050453,28.22,27.744267,31.16742,4.094009,39.355438,22.979402,20.1483,0
873,29.610001,30.360001,29.464001,29.530001,29.530001,52959500,4,12,1.74,30.282,1,0.001221,0.050455,28.468572,27.662333,31.21932,4.039112,39.297544,23.141096,21.3229,10
874,29.695999,30.086,29.219999,29.587999,29.587999,33376500,0,12,1.491998,31.1,1,0.001964,0.050382,28.681714,27.567467,31.26706,3.990561,39.248182,23.285938,19.2391,10
875,29.516001,30.926001,29.264,30.492001,30.492001,52475000,1,12,3.020001,30.224001,0,0.030553,0.050462,29.113143,27.415867,31.3132,3.954129,39.221458,23.404942,17.829800000000002,10
876,30.448,30.98,29.190001,29.596001,29.596001,57909500,2,12,1.276001,30.488001,1,-0.029385,0.044753,29.295429,27.223667,31.33992,3.933142,39.206204,23.473636,9.9242,10
877,29.379999,29.4,27.82,28.143999,28.143999,63700000,3,12,-0.294001,30.086,1,-0.049061,0.046102,29.253429,27.154067,31.35788,3.914172,39.186224,23.529536,6.8165,10
878,28.316,28.870001,28.316,28.648001,28.648001,37063000,4,12,0.718001,30.02,1,0.017908,0.044945,29.356,27.1772,31.3758,3.897419,39.170638,23.580962,6.672599999999999,10
879,28.969999,29.247999,28.52,28.709999,28.709999,26927500,0,12,-0.784,29.912001,1,0.002164,0.044969,29.244,27.214533,31.3918,3.882988,39.157776,23.625824,5.9019,10
880,30.0,30.993999,29.964001,30.282,30.282,49707500,1,12,0.751999,29.4,0,0.054754,0.045926,29.351429,27.259267,31.41862,3.865757,39.150134,23.687106,9.7174,10
881,31.007999,31.6,30.858,31.1,31.1,35647500,3,12,1.512001,29.872,0,0.027013,0.045892,29.567429,27.377267,31.44026,3.857768,39.155796,23.724724,7.4786,10
882,31.059999,31.1,30.16,30.224001,30.224001,27301000,4,12,-0.268,30.256001,1,-0.028167,0.046657,29.529143,27.460067,31.4582,3.847786,39.153772,23.762628,6.310200000000001,10
883,30.224001,30.962,30.15,30.488001,30.488001,22337500,0,12,0.892,29.506001,0,0.008735,0.045672,29.656572,27.559,31.49462,3.820832,39.136284,23.852956,13.5663,10
884,30.464001,30.639999,29.732,30.086,30.086,21312000,1,12,1.942001,29.143999,0,-0.013186,0.045925,29.934,27.658867,31.48852,3.822606,39.133732,23.843308,-1.9872,0
885,29.959999,30.496,29.309999,30.02,30.02,30942000,3,1,1.371999,27.868,0,-0.002194,0.04537,30.13,27.849,31.48272,3.824408,39.131536,23.833904,-1.8954,0
886,30.0,30.438,29.719999,29.912001,29.912001,23475000,4,1,1.202002,32.254002,1,-0.003598,0.028162,30.301715,28.005467,31.48708,3.822345,39.13177,23.84239,1.4792,0
887,30.0,30.08,29.048,29.4,29.4,26805500,0,1,-0.882,32.826,1,-0.017117,0.026892,30.175715,28.178067,31.49022,3.820481,39.131182,23.849258,1.0796,0
888,29.524,30.08,29.049999,29.872,29.872,25170500,1,1,-1.228,34.194,1,0.016054,0.026989,30.000286,28.3598,31.51022,3.806558,39.123336,23.897104,7.1757,10
889,29.77,30.74,29.752001,30.256001,30.256001,30816000,2,1,0.032,34.001999,1,0.012855,0.026413,30.004858,28.559133,31.53344,3.791575,39.11659,23.95029,8.3125,10
890,30.5,30.686001,29.370001,29.506001,29.506001,26910000,3,1,-0.982,35.335999,1,-0.024788,0.026473,29.864572,28.737067,31.5445,3.783948,39.112396,23.976604,3.8944,10
891,29.691999,29.780001,28.450001,29.143999,29.143999,37230500,4,1,-0.942001,35.712002,1,-0.012269,0.026657,29.73,28.9052,31.54614,3.782861,39.111862,23.980418,0.5659,10
892,29.156,29.4,27.563999,27.868,27.868,31580500,0,1,-2.152,36.299999,1,-0.043783,0.028156,29.422572,28.987867,31.52566,3.797292,39.120244,23.931076,-6.8458000000000006,10
893,28.1,32.400002,27.334,32.254002,32.254002,138035000,1,1,2.342001,34.919998,1,0.157385,0.04298,29.757143,29.214467,31.55248,3.792822,39.138124,23.966836,9.0694,10
894,33.689999,34.445999,32.419998,32.826,32.826,102328000,2,1,3.426,33.924,1,0.017734,0.043057,30.246572,29.480867,31.56654,3.794932,39.156404,23.976676,4.4749,10
895,32.5,34.540001,32.48,34.194,34.194,59797000,3,1,4.322,35.675999,1,0.041674,0.043742,30.864,29.656,31.5848,3.803211,39.191222,23.978378,5.6414,10
896,34.037998,34.639999,33.59,34.001999,34.001999,46031000,4,1,3.745998,35.046001,1,-0.005615,0.043512,31.399143,29.863067,31.59638,3.808843,39.214066,23.978694,3.5257,10
897,34.248001,35.458,34.161999,35.335999,35.335999,48673500,1,1,5.829998,36.568001,1,0.039233,0.043294,32.232,30.1044,31.61572,3.822987,39.261694,23.969746,5.7901,10
898,35.562,36.063999,34.952,35.712002,35.712002,35113000,2,1,6.568003,36.282001,1,0.010641,0.041177,33.170286,30.379067,31.63994,3.84133,39.3226,23.95728,7.2755,10
899,35.445999,36.476002,34.683998,36.299999,36.299999,39337000,3,1,8.431999,35.422001,0,0.016465,0.041168,34.374857,30.645067,31.67082,3.866425,39.40367,23.93797,9.2978,5
900,35.57,36.096001,34.706001,34.919998,34.919998,38321500,4,1,2.665996,35.745998,1,-0.038017,0.042563,34.755714,30.861133,31.68202,3.874269,39.430558,23.933482,3.3136,5
901,35.032001,35.584,32.942001,33.924,33.924,43582000,0,1,1.098,34.883999,1,-0.028522,0.042079,34.912571,31.060933,31.68338,3.87504,39.43346,23.9333,0.4024999999999999,5
902,34.299999,35.796001,34.200001,35.675999,35.675999,30467000,1,1,1.481999,35.675999,0,0.051645,0.04302,35.124285,31.267,31.6989,3.888,39.4749,23.9229,4.5481,5
